temp,clouds_all,traffic_volume,day_sin,day_cos
0.574571743,0.9,0.621319939,0.25,0.066987298
0.583529782,0.9,0.604297475,0.146446609,0.146446609
0.588558856,0.9,0.595367657,0.066987298,0.25
0.595316675,0.9,0.569694433,0.017037087,0.370590477
0.591544869,0.9,0.484303056,0,0.5
0.580858086,0.9,0.395981582,0.017037087,0.629409523
0.575671853,0.9,0.329984652,0.066987298,0.75
0.557755776,0.9,0.27975443,0.146446609,0.853553391
0.554769763,0.9,0.203990512,0.25,0.933012702
0.54078265,0.9,0.1120413,0.370590477,0.982962913
0.52208078,0.9,0.05818334,0.5,1
0.509979569,0.9,0.03474257,0.629409523,0.982962913
0.505421971,0.9,0.018417748,0.75,0.933012702
0.508722301,0.9,0.02776615,0.853553391,0.853553391
0.507622191,0.9,0.09473978,0.933012702,0.75
0.509979569,0.9,0.365424864,0.982962913,0.629409523
0.512651265,0.9,0.743825869,1,0.5
0.512494107,0.9,0.862285475,0.982962913,0.370590477
0.513751375,0.9,0.812055253,0.933012702,0.25
0.522237938,0.9,0.661364588,0.853553391,0.146446609
0.523338048,0.9,0.606111344,0.75,0.066987298
0.527424171,0.9,0.616994558,0.629409523,0.017037087
0.52538111,0.9,0.641551556,0.5,0
0.525695427,0.9,0.638760988,0.370590477,0.017037087
0.517837498,0.9,0.664713269,0.25,0.066987298
0.516894547,0.9,0.717873587,0.146446609,0.146446609
0.515951595,0.9,0.80800893,0.066987298,0.25
0.522709414,0.9,0.761545975,0.017037087,0.370590477
0.52208078,0.9,0.596204828,0,0.5
0.526324061,0.9,0.414817915,0.017037087,0.629409523
0.526324061,0.9,0.330403237,0.066987298,0.75
0.526324061,0.9,0.306264825,0.146446609,0.853553391
0.52648122,0.9,0.270126971,0.25,0.933012702
0.523652365,0.9,0.130877634,0.370590477,0.982962913
0.522237938,0.9,0.060973908,0.5,1
0.520037718,0.9,0.034882099,0.629409523,0.982962913
0.517051705,0.9,0.017999163,0.75,0.933012702
0.517051705,0.9,0.030696247,0.853553391,0.853553391
0.528209964,0.9,0.10339054,0.933012702,0.75
0.530567342,0.9,0.383005442,0.982962913,0.629409523
0.527424171,0.9,0.82447328,1,0.5
0.537325161,0.4,0.978512627,0.982962913,0.370590477
0.560898947,0.4,0.833821683,0.933012702,0.25
0.569228351,0.4,0.705595089,0.853553391,0.146446609
0.595316675,0.75,0.642807311,0.75,0.066987298
0.61008958,0.75,0.641551556,0.629409523,0.017037087
0.626591231,0.75,0.639040045,0.5,0
0.652050919,0.75,0.658155435,0.370590477,0.017037087
0.666980984,0.01,0.726105763,0.25,0.066987298
0.687568757,0.75,0.802288266,0.146446609,0.146446609
0.704384724,0.75,0.912097112,0.066987298,0.25
0.713185604,0.75,0.859634436,0.017037087,0.370590477
0.717271727,0.75,0.649923259,0,0.5
0.712871287,0.75,0.473140784,0.017037087,0.629409523
0.70155587,0.4,0.408120553,0.066987298,0.75
0.666195191,0.01,0.358587973,0.146446609,0.853553391
0.61999057,0.05,0.239570253,0.25,0.933012702
0.598617005,0.4,0.16771313,0.370590477,0.982962913
0.59138771,0.75,0.087484303,0.5,1
0.585572843,0.75,0.049253523,0.629409523,0.982962913
0.580858086,0.01,0.032510116,0.75,0.933012702
0.572371523,0.75,0.048834938,0.853553391,0.853553391
0.572371523,0.01,0.131714804,0.933012702,0.75
0.563099167,0.01,0.398632622,0.982962913,0.629409523
0.548326261,0.01,0.828938189,1,0.5
0.554612604,0.01,0.853495186,0.982962913,0.370590477
0.588873173,0.01,0.670992047,0.933012702,0.25
0.633663366,0.01,0.755964839,0.853553391,0.146446609
0.666038032,0.01,0.660248361,0.75,0.066987298
0.70045576,0.01,0.658155435,0.629409523,0.017037087
0.712399811,0.9,0.686758755,0.5,0
0.731730316,0.75,0.691502721,0.370590477,0.017037087
0.746031746,0.75,0.694990931,0.25,0.066987298
0.739745403,0.75,0.801311567,0.146446609,0.146446609
0.741788465,0.01,0.926608065,0.066987298,0.25
0.746188905,0.75,0.886563416,0.017037087,0.370590477
0.72795851,0.75,0.672945444,0,0.5
0.72135785,0.75,0.490163248,0.017037087,0.629409523
0.710828226,0.9,0.422910562,0.066987298,0.75
0.697626906,0.4,0.340867867,0.146446609,0.853553391
0.67515323,0.9,0.27975443,0.25,0.933012702
0.657394311,0.75,0.140226036,0.370590477,0.982962913
0.651579444,0.01,0.06432259,0.5,1
0.630834512,0.01,0.037812195,0.629409523,0.982962913
0.616218765,0.01,0.024277941,0.75,0.933012702
0.599874273,0.01,0.03557974,0.853553391,0.853553391
0.587144429,0.01,0.111622715,0.933012702,0.75
0.564042118,0.01,0.372959397,0.982962913,0.629409523
0.563099167,0.01,0.81317148,1,0.5
0.562942008,0.01,0.888237756,0.982962913,0.370590477
0.606003457,0.05,0.800055811,0.933012702,0.25
0.640578344,0.01,0.799916283,0.853553391,0.146446609
0.674838912,0.01,0.665689968,0.75,0.066987298
0.703441773,0.01,0.694851402,0.629409523,0.017037087
0.728901462,0.01,0.698339612,0.5,0
0.749489235,0.4,0.695409516,0.370590477,0.017037087
0.758918749,0.4,0.759871634,0.25,0.066987298
0.765205092,0.75,0.811776196,0.146446609,0.146446609
0.772120069,0.4,0.924096554,0.066987298,0.25
0.777777778,0.4,0.87749407,0.017037087,0.370590477
0.774163131,0.75,0.680340449,0,0.5
0.768505422,0.9,0.51430166,0.017037087,0.629409523
0.754518309,0.9,0.453188224,0.066987298,0.75
0.717271727,0.01,0.371285057,0.146446609,0.853553391
0.671067107,0.4,0.318124738,0.25,0.933012702
0.642778564,0.01,0.167852658,0.370590477,0.982962913
0.621719315,0.01,0.087344775,0.5,1
0.600817225,0.01,0.047718711,0.629409523,0.982962913
0.589344649,0.01,0.025115111,0.75,0.933012702
0.571428571,0.01,0.039626064,0.853553391,0.853553391
0.559955996,0.01,0.094600251,0.933012702,0.75
0.550526481,0.01,0.366959676,0.982962913,0.629409523
0.541096967,0.01,0.75415097,1,0.5
0.539053905,0.01,0.8427515,0.982962913,0.370590477
0.5902876,0.01,0.802985908,0.933012702,0.25
0.677039132,0.01,0.707827543,0.853553391,0.146446609
0.701084394,0.01,0.662480815,0.75,0.066987298
0.737702342,0.05,0.729454444,0.629409523,0.017037087
0.788778878,0.01,0.714245849,0.5,0
0.793650794,0.05,0.723873308,0.370590477,0.017037087
0.822096495,0.01,0.737686619,0.25,0.066987298
0.829168631,0.01,0.82279894,0.146446609,0.146446609
0.84582744,0.4,0.895074648,0.066987298,0.25
0.84912777,0.75,0.795451374,0.017037087,0.370590477
0.852585259,0.4,0.690526022,0,0.5
0.853685369,0.4,0.547509418,0.017037087,0.629409523
0.843784378,0.4,0.472861727,0.066987298,0.75
0.806223479,0.2,0.491419004,0.146446609,0.853553391
0.761276128,0.05,0.42570113,0.25,0.933012702
0.72355807,0.01,0.269150272,0.370590477,0.982962913
0.695269527,0.01,0.182084554,0.5,1
0.664780764,0.01,0.167573601,0.629409523,0.982962913
0.640735502,0.01,0.107297335,0.75,0.933012702
0.61559013,0.01,0.055532301,0.853553391,0.853553391
0.594530882,0.01,0.051346449,0.933012702,0.75
0.577872073,0.01,0.094042138,0.982962913,0.629409523
0.565299387,0.01,0.205385796,1,0.5
0.559955996,0.01,0.309055393,0.982962913,0.370590477
0.582901147,0.01,0.481652016,0.933012702,0.25
0.619676253,0.05,0.556997349,0.853553391,0.146446609
0.655194091,0.01,0.596623413,0.75,0.066987298
0.685682854,0.01,0.627877773,0.629409523,0.017037087
0.716014459,0.05,0.709222827,0.5,0
0.731730316,0.2,0.714803963,0.370590477,0.017037087
0.745717429,0.4,0.669038649,0.25,0.066987298
0.760647493,0.4,0.703920748,0.146446609,0.146446609
0.768348263,0.01,0.667085252,0.066987298,0.25
0.771177118,0.4,0.618389842,0.017037087,0.370590477
0.767405312,0.01,0.610297195,0,0.5
0.760333176,0.01,0.533696107,0.017037087,0.629409523
0.742731416,0.01,0.478582392,0.066987298,0.75
0.726072607,0.01,0.453188224,0.146446609,0.853553391
0.708313689,0.01,0.461978513,0.25,0.933012702
0.687725915,0.01,0.306264825,0.370590477,0.982962913
0.672010058,0.01,0.248221013,0.5,1
0.655351249,0.4,0.168968885,0.629409523,0.982962913
0.640578344,0.4,0.079531185,0.75,0.933012702
0.625805438,0.4,0.04604437,0.853553391,0.853553391
0.619047619,0.9,0.039486536,0.933012702,0.75
0.613075593,0.75,0.064880703,0.982962913,0.629409523
0.604274713,0.75,0.141760848,1,0.5
0.608046519,0.4,0.184456537,0.982962913,0.370590477
0.6122898,0.9,0.300683689,0.933012702,0.25
0.621719315,0.9,0.44049114,0.853553391,0.146446609
0.634920635,0.4,0.575694154,0.75,0.066987298
0.656137042,0.75,0.646853635,0.629409523,0.017037087
0.69605532,0.01,0.695409516,0.5,0
0.699512808,0.01,0.617831729,0.370590477,0.017037087
0.720100581,0.2,0.617831729,0.25,0.066987298
0.733773377,0.01,0.618808428,0.146446609,0.146446609
0.74666038,0.4,0.610855309,0.066987298,0.25
0.752632406,0.4,0.60904144,0.017037087,0.370590477
0.756875688,0.4,0.541091112,0,0.5
0.749489235,0.01,0.450537184,0.017037087,0.629409523
0.744931636,0.05,0.39444677,0.066987298,0.75
0.707370737,0.2,0.321612948,0.146446609,0.853553391
0.680339463,0.01,0.210827403,0.25,0.933012702
0.67405312,0.01,0.138830752,0.370590477,0.982962913
0.660537482,0.01,0.071438538,0.5,1
0.650007858,0.4,0.036416911,0.629409523,0.982962913
0.633191891,0.75,0.02344077,0.75,0.933012702
0.621719315,0.75,0.030835775,0.853553391,0.853553391
0.610246739,0.01,0.100041859,0.933012702,0.75
0.600817225,0.01,0.378959118,0.982962913,0.629409523
0.593430772,0.01,0.798939584,1,0.5
0.58918749,0.01,0.926329008,0.982962913,0.370590477
0.597516895,0.01,0.783591461,0.933012702,0.25
0.634292001,0.01,0.641830613,0.853553391,0.146446609
0.669809838,0.2,0.595925771,0.75,0.066987298
0.700298601,0.01,0.629273057,0.629409523,0.017037087
0.731730316,0.75,0.62731966,0.5,0
0.751532296,0.75,0.657039207,0.370590477,0.017037087
0.765205092,0.4,0.688572625,0.25,0.066987298
0.782964011,0.4,0.754569555,0.146446609,0.146446609
0.787050134,0.01,0.872191991,0.066987298,0.25
0.790979098,0.01,0.779963723,0.017037087,0.370590477
0.773691655,0.9,0.594670015,0,0.5
0.758604432,0.9,0.426259244,0.017037087,0.629409523
0.735030646,0.75,0.365006279,0.066987298,0.75
0.711928336,0.75,0.291335287,0.146446609,0.853553391
0.67625334,0.9,0.19464211,0.25,0.933012702
0.658494421,0.9,0.117482908,0.370590477,0.982962913
0.651736602,0.9,0.058880982,0.5,1
0.645135942,0.75,0.033347286,0.629409523,0.982962913
0.639478234,0.75,0.016743407,0.75,0.933012702
0.635077793,0.4,0.028463792,0.853553391,0.853553391
0.631620305,0.01,0.101018557,0.933012702,0.75
0.627219865,0.75,0.39179573,0.982962913,0.629409523
0.624862486,0.9,0.828938189,1,0.5
0.620776363,0.9,0.962466862,0.982962913,0.370590477
0.633820525,0.2,0.843449142,0.933012702,0.25
0.644821625,0.9,0.69331659,0.853553391,0.146446609
0.663680654,0.4,0.619924655,0.75,0.066987298
0.695583844,0.01,0.639319101,0.629409523,0.017037087
0.731415999,0.2,0.673922143,0.5,0
0.744931636,0.75,0.669457235,0.370590477,0.017037087
0.761747603,0.75,0.715641133,0.25,0.066987298
0.776363351,0.4,0.785963444,0.146446609,0.146446609
0.796636807,0.01,0.868424724,0.066987298,0.25
0.796636807,0.01,0.825868564,0.017037087,0.370590477
0.793336477,0.75,0.606808986,0,0.5
0.786578658,0.75,0.467280592,0.017037087,0.629409523
0.761747603,0.9,0.405888098,0.066987298,0.75
0.734716329,0.9,0.354681178,0.146446609,0.853553391
0.72575829,0.01,0.237756383,0.25,0.933012702
0.713971397,0.4,0.167434073,0.370590477,0.982962913
0.705799151,0.01,0.073670992,0.5,1
0.675310388,0.01,0.039905121,0.629409523,0.982962913
0.662109068,0.01,0.019813032,0.75,0.933012702
0.646236052,0.01,0.032649644,0.853553391,0.853553391
0.622819425,0.01,0.110785545,0.933012702,0.75
0.611346849,0.01,0.391656202,0.982962913,0.629409523
0.618576143,0.9,0.819729315,1,0.5
0.632563256,0.75,0.924515139,0.982962913,0.370590477
0.659280214,0.75,0.800055811,0.933012702,0.25
0.69605532,0.75,0.690526022,0.853553391,0.146446609
0.733773377,0.9,0.62550579,0.75,0.066987298
0.755146943,0.9,0.679503279,0.629409523,0.017037087
0.758447273,0.9,0.673224501,0.5,0
0.752789565,0.9,0.685503,0.370590477,0.017037087
0.756247053,0.9,0.688851681,0.25,0.066987298
0.744303002,0.9,0.7749407,0.146446609,0.146446609
0.733616219,0.9,0.869820008,0.066987298,0.25
0.744774477,0.4,0.84707688,0.017037087,0.370590477
0.761433286,0.01,0.629970699,0,0.5
0.766305202,0.4,0.491139947,0.017037087,0.629409523
0.760018859,0.9,0.429747454,0.066987298,0.75
0.728587144,0.4,0.370308358,0.146446609,0.853553391
0.701241553,0.4,0.26147621,0.25,0.933012702
0.682382524,0.01,0.140644621,0.370590477,0.982962913
0.686625805,0.4,0.068508441,0.5,1
0.666980984,0.4,0.044230501,0.629409523,0.982962913
0.655351249,0.4,0.025673225,0.75,0.933012702
0.632406098,0.01,0.035161155,0.853553391,0.853553391
0.618261826,0.01,0.101297614,0.933012702,0.75
0.602545969,0.01,0.39095856,0.982962913,0.629409523
0.59358793,0.01,0.808148458,1,0.5
0.586830112,0.01,0.884749547,0.982962913,0.370590477
0.611504008,0.01,0.790428352,0.933012702,0.25
0.638378124,0.05,0.707408958,0.853553391,0.146446609
0.661480434,0.05,0.628575415,0.75,0.066987298
0.678767877,0.05,0.65243477,0.629409523,0.017037087
0.694483734,0.01,0.696107158,0.5,0
0.713971397,0.01,0.701827822,0.370590477,0.017037087
0.730630206,0.01,0.738942375,0.25,0.066987298
0.743202892,0.05,0.82098507,0.146446609,0.146446609
0.752632406,0.01,0.897865216,0.066987298,0.25
0.756404212,0.05,0.847216409,0.017037087,0.370590477
0.760018859,0.05,0.684386773,0,0.5
0.758918749,0.01,0.519464211,0.017037087,0.629409523
0.747446173,0.01,0.461838984,0.066987298,0.75
0.717114569,0.01,0.410771592,0.146446609,0.853553391
0.683639793,0.05,0.413422632,0.25,0.933012702
0.660380324,0.01,0.393749128,0.370590477,0.982962913
0.635706428,0.01,0.172457095,0.5,1
0.616218765,0.01,0.102274313,0.629409523,0.982962913
0.591544869,0.01,0.039905121,0.75,0.933012702
0.582743989,0.01,0.04688154,0.853553391,0.853553391
0.570957096,0.01,0.11385517,0.933012702,0.75
0.563099167,0.01,0.388447049,0.982962913,0.629409523
0.545340248,0.01,0.786800614,1,0.5
0.553198177,0.2,0.935119297,0.982962913,0.370590477
0.613075593,0.2,0.766150412,0.933012702,0.25
0.665095081,0.01,0.706292731,0.853553391,0.146446609
0.715071507,0.05,0.669736291,0.75,0.066987298
0.749489235,0.2,0.719129343,0.629409523,0.017037087
0.76426214,0.2,0.733082182,0.5,0
0.777777778,0.4,0.741314357,0.370590477,0.017037087
0.797736917,0.75,0.761825031,0.25,0.066987298
0.806537797,0.75,0.804241663,0.146446609,0.146446609
0.814395725,0.01,0.841077159,0.066987298,0.25
0.82382524,0.4,0.717873587,0.017037087,0.370590477
0.830111583,0.4,0.67768941,0,0.5
0.832154644,0.75,0.594390959,0.017037087,0.629409523
0.815495835,0.4,0.490163248,0.066987298,0.75
0.785950024,0.75,0.431561323,0.146446609,0.853553391
0.770234166,0.4,0.383842612,0.25,0.933012702
0.762219079,0.4,0.394167713,0.370590477,0.982962913
0.750746503,0.4,0.29970699,0.5,1
0.733930536,0.01,0.113297056,0.629409523,0.982962913
0.717428886,0.01,0.081903167,0.75,0.933012702
0.696683954,0.01,0.038509837,0.853553391,0.853553391
0.685840013,0.4,0.03906795,0.933012702,0.75
0.680968097,0.01,0.075205804,0.982962913,0.629409523
0.66525224,0.4,0.168410772,1,0.5
0.655351249,0.2,0.27542905,0.982962913,0.370590477
0.674210278,0.05,0.4378401,0.933012702,0.25
0.706584944,0.05,0.553788196,0.853553391,0.146446609
0.734873487,0.01,0.599134924,0.75,0.066987298
0.765205092,0.05,0.653132412,0.629409523,0.017037087
0.792079208,0.01,0.677968467,0.5,0
0.815652994,0.05,0.670433933,0.370590477,0.017037087
0.833411913,0.01,0.648248919,0.25,0.066987298
0.84912777,0.05,0.639040045,0.146446609,0.146446609
0.863743517,0.05,0.664992326,0.066987298,0.25
0.874273142,0.05,0.614483047,0.017037087,0.370590477
0.880559485,0.05,0.542207339,0,0.5
0.876316203,0.01,0.492116646,0.017037087,0.629409523
0.85132799,0.05,0.447328031,0.066987298,0.75
0.813609932,0.05,0.44049114,0.146446609,0.853553391
0.785321389,0.05,0.448444258,0.25,0.933012702
0.759075908,0.01,0.300544161,0.370590477,0.982962913
0.745403112,0.01,0.210408818,0.5,1
0.734873487,0.01,0.114134226,0.629409523,0.982962913
0.71035675,0.01,0.071857123,0.75,0.933012702
0.69275499,0.01,0.041439933,0.853553391,0.853553391
0.681596731,0.01,0.037533138,0.933012702,0.75
0.665723715,0.01,0.088321473,0.982962913,0.629409523
0.653151029,0.01,0.161852937,1,0.5
0.656294201,0.01,0.181107855,0.982962913,0.370590477
0.682068207,0.01,0.301102274,0.933012702,0.25
0.71805752,0.05,0.43267755,0.853553391,0.146446609
0.760647493,0.01,0.547509418,0.75,0.066987298
0.796636807,0.4,0.616994558,0.629409523,0.017037087
0.829168631,0.01,0.624529092,0.5,0
0.854314003,0.4,0.590205107,0.370590477,0.017037087
0.875216093,0.01,0.606250872,0.25,0.066987298
0.89203206,0.01,0.634156551,0.146446609,0.146446609
0.901461575,0.4,0.661643644,0.066987298,0.25
0.903347478,0.01,0.610436724,0.017037087,0.370590477
0.903661795,0.4,0.561043672,0,0.5
0.896275342,0.4,0.50648807,0.017037087,0.629409523
0.882759705,0.4,0.589507465,0.066987298,0.75
0.855414113,0.4,0.377703363,0.146446609,0.853553391
0.82822568,0.05,0.269987442,0.25,0.933012702
0.806223479,0.01,0.145667643,0.370590477,0.982962913
0.788464561,0.01,0.072415237,0.5,1
0.776991985,0.01,0.037812195,0.629409523,0.982962913
0.766462361,0.01,0.021626901,0.75,0.933012702
0.753889675,0.01,0.034323985,0.853553391,0.853553391
0.737073707,0.01,0.094879308,0.933012702,0.75
0.730787364,0.01,0.360820427,0.982962913,0.629409523
0.715071507,0.01,0.78275429,1,0.5
0.708785164,0.01,0.903864937,0.982962913,0.370590477
0.713971397,0.01,0.798520999,0.933012702,0.25
0.725443973,0.01,0.652016185,0.853553391,0.146446609
0.748389125,0.9,0.599832566,0.75,0.066987298
0.758918749,0.4,0.628714943,0.629409523,0.017037087
0.765205092,0.9,0.649504674,0.5,0
0.775734716,0.9,0.626203432,0.370590477,0.017037087
0.731887474,0.9,0.612948235,0.25,0.066987298
0.710199591,0.75,0.736012278,0.146446609,0.146446609
0.730630206,0.75,0.832984512,0.066987298,0.25
0.750589345,0.4,0.781498535,0.017037087,0.370590477
0.766305202,0.4,0.571926887,0,0.5
0.775734716,0.4,0.431142738,0.017037087,0.629409523
0.758447273,0.01,0.365703921,0.066987298,0.75
0.746503222,0.01,0.347983815,0.146446609,0.853553391
0.724501022,0.01,0.246128087,0.25,0.933012702
0.713028446,0.01,0.124877913,0.370590477,0.982962913
0.703598931,0.01,0.071299009,0.5,1
0.695112368,0.01,0.035300684,0.629409523,0.982962913
0.69715543,0.4,0.020650202,0.75,0.933012702
0.706584944,0.4,0.032649644,0.853553391,0.853553391
0.710828226,0.9,0.102971955,0.933012702,0.75
0.72025774,0.4,0.34756523,0.982962913,0.629409523
0.729687254,0.4,0.800055811,1,0.5
0.730787364,0.4,0.866889912,0.982962913,0.370590477
0.731887474,0.9,0.750244175,0.933012702,0.25
0.744303002,0.9,0.705036975,0.853553391,0.146446609
0.744303002,0.9,0.597879168,0.75,0.066987298
0.755775578,0.4,0.647551277,0.629409523,0.017037087
0.779977998,0.9,0.630249756,0.5,0
0.821782178,0.75,0.647411748,0.370590477,0.017037087
0.850699356,0.75,0.672666388,0.25,0.066987298
0.879302216,0.75,0.784428631,0.146446609,0.146446609
0.885745717,0.75,0.871215292,0.066987298,0.25
0.868458274,0.4,0.835077438,0.017037087,0.370590477
0.86782964,0.4,0.630528813,0,0.5
0.866415213,0.4,0.45611832,0.017037087,0.629409523
0.862800566,0.4,0.384819311,0.066987298,0.75
0.834512023,0.4,0.363750523,0.146446609,0.853553391
0.809366651,0.01,0.281289242,0.25,0.933012702
0.788464561,0.9,0.178735873,0.370590477,0.982962913
0.771648593,0.4,0.084972792,0.5,1
0.751532296,0.9,0.045625785,0.629409523,0.982962913
0.74005972,0.9,0.024277941,0.75,0.933012702
0.733773377,0.9,0.031812474,0.853553391,0.853553391
0.728587144,0.9,0.100320915,0.933012702,0.75
0.727487034,0.75,0.373098926,0.982962913,0.629409523
0.725443973,0.9,0.789033068,1,0.5
0.728115669,0.9,0.94181666,0.982962913,0.370590477
0.728587144,0.9,0.796567602,0.933012702,0.25
0.730630206,0.9,0.699595368,0.853553391,0.146446609
0.735973597,0.9,0.614483047,0.75,0.066987298
0.748546283,0.9,0.635272778,0.629409523,0.017037087
0.760018859,0.9,0.680479978,0.5,0
0.765362251,0.9,0.65243477,0.370590477,0.017037087
0.773691655,0.9,0.707688015,0.25,0.066987298
0.782021059,0.4,0.764197014,0.146446609,0.146446609
0.775734716,0.9,0.880842751,0.066987298,0.25
0.765362251,0.9,0.788335426,0.017037087,0.370590477
0.753732516,0.9,0.6628994,0,0.5
0.741316989,0.9,0.421794335,0.017037087,0.629409523
0.715071507,0.9,0.365564392,0.066987298,0.75
0.699198491,0.9,0.311845961,0.146446609,0.853553391
0.684582744,0.9,0.290358588,0.25,0.933012702
0.665723715,0.9,0.169526999,0.370590477,0.982962913
0.656294201,0.9,0.074368634,0.5,1
0.650636492,0.9,0.033486815,0.629409523,0.982962913
0.642778564,0.9,0.023022185,0.75,0.933012702
0.630520195,0.9,0.031533417,0.853553391,0.853553391
0.623919535,0.9,0.100879029,0.933012702,0.75
0.615432972,0.9,0.378959118,0.982962913,0.629409523
0.606946409,0.9,0.773405888,1,0.5
0.603174603,0.9,0.895353704,0.982962913,0.370590477
0.604117555,0.9,0.843170085,0.933012702,0.25
0.611032532,0.9,0.736012278,0.853553391,0.146446609
0.614018545,0.9,0.637505232,0.75,0.066987298
0.621719315,0.9,0.670015348,0.629409523,0.017037087
0.623762376,0.9,0.662620343,0.5,0
0.632091781,0.75,0.668480536,0.370590477,0.017037087
0.639635392,0.9,0.70545556,0.25,0.066987298
0.647964796,0.9,0.779545137,0.146446609,0.146446609
0.648436272,0.9,0.858657737,0.066987298,0.25
0.652050919,0.9,0.816241105,0.017037087,0.370590477
0.651422285,0.9,0.666945723,0,0.5
0.650007858,0.9,0.497418725,0.017037087,0.629409523
0.654093981,0.9,0.436305288,0.066987298,0.75
0.636649379,0.01,0.458908888,0.146446609,0.853553391
0.606160616,0.4,0.383842612,0.25,0.933012702
0.59248782,0.01,0.174689549,0.370590477,0.982962913
0.583058306,0.01,0.095437422,0.5,1
0.576771963,0.01,0.045765313,0.629409523,0.982962913
0.56938551,0.01,0.032231059,0.75,0.933012702
0.571428571,0.01,0.036556439,0.853553391,0.853553391
0.573471633,0.01,0.092646854,0.933012702,0.75
0.572528681,0.01,0.35705316,0.982962913,0.629409523
0.565142229,0.01,0.749407004,1,0.5
0.559955996,0.01,0.889772569,0.982962913,0.370590477
0.56718529,0.9,0.639319101,0.933012702,0.25
0.577714914,0.9,0.675736012,0.853553391,0.146446609
0.5902876,0.9,0.628854472,0.75,0.066987298
0.597516895,0.9,0.659132133,0.629409523,0.017037087
0.612446959,0.01,0.692758476,0.5,0
0.623919535,0.01,0.690386494,0.370590477,0.017037087
0.639635392,0.01,0.705595089,0.25,0.066987298
0.647964796,0.01,0.804660248,0.146446609,0.146446609
0.657394311,0.4,0.87051765,0.066987298,0.25
0.661951909,0.01,0.817217804,0.017037087,0.370590477
0.663680654,0.75,0.687874983,0,0.5
0.660537482,0.9,0.536347147,0.017037087,0.629409523
0.650479334,0.9,0.425561602,0.066987298,0.75
0.647964796,0.9,0.430863681,0.146446609,0.853553391
0.645135942,0.9,0.43351472,0.25,0.933012702
0.634292001,0.9,0.25198828,0.370590477,0.982962913
0.629105768,0.9,0.162690107,0.5,1
0.623919535,0.9,0.095158365,0.629409523,0.982962913
0.617633192,0.9,0.061950607,0.75,0.933012702
0.61338991,0.9,0.037114553,0.853553391,0.853553391
0.609146629,0.75,0.041998047,0.933012702,0.75
0.604274713,0.9,0.080228827,0.982962913,0.629409523
0.599717115,0.9,0.16157388,1,0.5
0.59798837,0.9,0.279056788,0.982962913,0.370590477
0.587144429,0.9,0.401981303,0.933012702,0.25
0.576771963,0.9,0.504534673,0.853553391,0.146446609
0.573628791,0.9,0.540951584,0.75,0.066987298
0.564199277,0.9,0.542067811,0.629409523,0.017037087
0.561999057,0.9,0.59773964,0.5,0
0.559955996,0.9,0.572903586,0.370590477,0.017037087
0.566242339,0.9,0.57862425,0.25,0.066987298
0.573471633,0.9,0.587554067,0.146446609,0.146446609
0.578815024,0.9,0.581135761,0.066987298,0.25
0.586201477,0.9,0.54039347,0.017037087,0.370590477
0.59138771,0.9,0.510255337,0,0.5
0.595473833,0.9,0.465048137,0.017037087,0.629409523
0.600817225,0.9,0.398214037,0.066987298,0.75
0.600817225,0.9,0.400027906,0.146446609,0.853553391
0.601760176,0.9,0.411469234,0.25,0.933012702
0.606003457,0.9,0.27110367,0.370590477,0.982962913
0.610246739,0.9,0.165480675,0.5,1
0.616533082,0.9,0.090135343,0.629409523,0.982962913
0.619676253,0.9,0.073950049,0.75,0.933012702
0.620776363,0.9,0.040463234,0.853553391,0.853553391
0.623919535,0.9,0.030696247,0.933012702,0.75
0.625962596,0.9,0.062229664,0.982962913,0.629409523
0.621719315,0.9,0.117482908,1,0.5
0.616533082,0.9,0.15027208,0.982962913,0.370590477
0.61449002,0.9,0.259104228,0.933012702,0.25
0.61338991,0.9,0.387191293,0.853553391,0.146446609
0.618576143,0.9,0.490581833,0.75,0.066987298
0.622662266,0.9,0.575554625,0.629409523,0.017037087
0.624862486,0.9,0.638481931,0.5,0
0.624862486,0.9,0.606669457,0.370590477,0.017037087
0.618576143,0.9,0.588530766,0.25,0.066987298
0.617004558,0.9,0.665271383,0.146446609,0.146446609
0.614018545,0.9,0.642528254,0.066987298,0.25
0.605846299,0.9,0.618668899,0.017037087,0.370590477
0.601760176,0.9,0.535370448,0,0.5
0.597359736,0.9,0.425282545,0.017037087,0.629409523
0.594373723,0.9,0.364169108,0.066987298,0.75
0.591544869,0.9,0.296497837,0.146446609,0.853553391
0.587144429,0.9,0.225617413,0.25,0.933012702
0.586672953,0.9,0.129203293,0.370590477,0.982962913
0.588873173,0.9,0.065299288,0.5,1
0.587144429,0.75,0.044370029,0.629409523,0.982962913
0.585101367,0.01,0.031812474,0.75,0.933012702
0.582901147,0.9,0.035440212,0.853553391,0.853553391
0.576771963,0.9,0.098786103,0.933012702,0.75
0.576771963,0.01,0.373657039,0.982962913,0.629409523
0.575671853,0.01,0.791125994,1,0.5
0.578815024,0.01,0.870238594,0.982962913,0.370590477
0.60458903,0.4,0.825589507,0.933012702,0.25
0.636335062,0.4,0.642249198,0.853553391,0.146446609
0.661480434,0.4,0.594390959,0.75,0.066987298
0.684582744,0.4,0.597041998,0.629409523,0.017037087
0.702341663,0.4,0.627877773,0.5,0
0.715071507,0.4,0.63680759,0.370590477,0.017037087
0.727644193,0.75,0.675875541,0.25,0.066987298
0.734873487,0.01,0.74633738,0.146446609,0.146446609
